DeviceSN	10034
LaserWavelength_nm	785
Exposure_ms	250
GainMultiplier	1
LaserCurrent_mA	250
LaserPower_mW	96.0707855
RepetitionCount	10
Tags	
400	1.04848218
402	1.05011797
404	1.06208241
406	1.06951988
408	1.06733692
410	1.06218195
412	1.05830014
414	1.05467677
416	1.04989278
418	1.04517329
420	1.04746747
422	1.05855346
424	1.07512426
426	1.08457327
428	1.07488215
430	1.05278325
432	1.03944123
434	1.04182267
436	1.05058885
438	1.0535357
440	1.04438579
442	1.03620934
444	1.0381155
446	1.04326141
448	1.04249239
450	1.03646564
452	1.02325392
454	1.01191664
456	1.01175308
458	1.0173893
460	1.02595901
462	1.03043139
464	1.02743936
466	1.0195806
468	1.01583529
470	1.01824081
472	1.0198139
474	1.01942623
476	1.01612639
478	1.00915122
480	1.0014261
482	0.995853543
484	0.995726347
486	1.00014234
488	1.00300837
490	1.00886416
492	1.01107287
494	1.0036962
496	0.997639537
498	1.01094472
500	1.02855718
502	1.03086829
504	1.02924705
506	1.03394544
508	1.04167843
510	1.04425502
512	1.04472315
514	1.04950595
516	1.04905248
518	1.04414535
520	1.04456091
522	1.05079818
524	1.0528487
526	1.04973292
528	1.04124796
530	1.02489281
532	1.00619316
534	0.997325361
536	0.994096339
538	0.989292145
540	0.985631347
542	0.986396849
544	0.987604856
546	0.98237741
548	0.983003795
550	0.992586076
552	1.00119293
554	1.00277364
556	0.999462962
558	0.99384892
560	0.988690138
562	0.983512282
564	0.982035697
566	0.993323326
568	1.00750875
570	1.0097369
572	1.00372791
574	0.991409898
576	0.972683668
578	0.959339082
580	0.959963322
582	0.965584159
584	0.982898593
586	0.996043324
588	0.986439824
590	0.967011154
592	0.957231522
594	0.9577384
596	0.963971913
598	0.97585094
600	0.979200006
602	0.974697649
604	0.976673663
606	0.983378649
608	0.973680139
610	0.956776381
612	0.959498167
614	0.98108387
616	0.99712646
618	0.998092651
620	0.980917871
622	0.965400577
624	0.968897164
626	0.972565174
628	0.96169889
630	0.951136053
632	0.953456938
634	0.955377817
636	0.946389496
638	0.935770333
640	0.929184675
642	0.91941303
644	0.907890499
646	0.908472359
648	0.923609197
650	0.939849973
652	0.948622048
654	0.948671579
656	0.938107848
658	0.924350739
660	0.925987959
662	0.942986667
664	0.956564665
666	0.955541611
668	0.945930064
670	0.940839171
672	0.956909955
674	0.967689455
676	0.960807681
678	0.950788498
680	0.939477265
682	0.922923803
684	0.91671443
686	0.926993072
688	0.943828225
690	0.960079193
692	0.974824548
694	0.976933479
696	0.966101408
698	0.966268659
700	0.991868734
702	1.03252375
704	1.07579565
706	1.12465596
708	1.21893501
710	1.39201009
712	1.49771583
714	1.49219847
716	1.45315552
718	1.38536024
720	1.24208879
722	1.09591758
724	1.00611567
726	0.955261707
728	0.937703133
730	0.921934366
732	0.909027934
734	0.907632291
736	0.905433297
738	0.896580637
740	0.885277927
742	0.880512536
744	0.880403578
746	0.878473818
748	0.87420398
750	0.868928373
752	0.881582975
754	0.907936037
756	0.915311396
758	0.905160069
760	0.891792953
762	0.903081954
764	0.924625337
766	0.923095167
768	0.909067571
770	0.895220459
772	0.885623395
774	0.883222461
776	0.892220736
778	0.900428832
780	0.897423685
782	0.887975335
784	0.883575439
